RegionID,Neighborhood,City,Year,Predicted Home Value
268774,Washington Virginia Vale,Denver,2028,602902.0
268774,Washington Virginia Vale,Denver,2029,632166.0
268774,Washington Virginia Vale,Denver,2030,664460.0
268774,Washington Virginia Vale,Denver,2031,699120.0
268774,Washington Virginia Vale,Denver,2032,734795.0
268774,Washington Virginia Vale,Denver,2033,770518.0
268774,Washington Virginia Vale,Denver,2034,806241.0
268774,Washington Virginia Vale,Denver,2035,841964.0
268775,Wellshire,Denver,2024,875481.0
268775,Wellshire,Denver,2025,898987.0
268775,Wellshire,Denver,2026,924612.0
268775,Wellshire,Denver,2027,953371.0
268775,Wellshire,Denver,2028,985962.0
268775,Wellshire,Denver,2029,1020846.0
268775,Wellshire,Denver,2030,1056494.0
268775,Wellshire,Denver,2031,1092217.0
268775,Wellshire,Denver,2032,1127940.0
268775,Wellshire,Denver,2033,1163663.0
268775,Wellshire,Denver,2034,1199386.0
268775,Wellshire,Denver,2035,1235109.0
268776,West Colfax,Denver,2024,589998.0
268776,West Colfax,Denver,2025,612997.0
268776,West Colfax,Denver,2026,636975.0
268776,West Colfax,Denver,2027,662628.0
268776,West Colfax,Denver,2028,689695.0
268776,West Colfax,Denver,2029,720304.0
268776,West Colfax,Denver,2030,754368.0
268776,West Colfax,Denver,2031,789909.0
268776,West Colfax,Denver,2032,825632.0
268776,West Colfax,Denver,2033,861354.0
268776,West Colfax,Denver,2034,897077.0
268776,West Colfax,Denver,2035,932800.0
268777,West Highland,Denver,2024,652851.0
268777,West Highland,Denver,2025,670371.0
268777,West Highland,Denver,2026,688396.0
268777,West Highland,Denver,2027,706719.0
268777,West Highland,Denver,2028,727021.0
268777,West Highland,Denver,2029,748978.0
268777,West Highland,Denver,2030,773161.0
268777,West Highland,Denver,2031,800651.0
268777,West Highland,Denver,2032,831131.0
268777,West Highland,Denver,2033,864993.0
268777,West Highland,Denver,2034,900160.0
268777,West Highland,Denver,2035,935776.0
268778,Westwood,Denver,2024,359445.0
268778,Westwood,Denver,2025,377162.0
268778,Westwood,Denver,2026,395101.0
268778,Westwood,Denver,2027,414193.0
268778,Westwood,Denver,2028,434556.0
268778,Westwood,Denver,2029,455613.0
268778,Westwood,Denver,2030,478714.0
268778,Westwood,Denver,2031,504225.0
268778,Westwood,Denver,2032,531841.0
268778,Westwood,Denver,2033,562153.0
268778,Westwood,Denver,2034,596125.0
268778,Westwood,Denver,2035,631821.0
268779,Whittier,Denver,2024,604799.0
268779,Whittier,Denver,2025,625647.0
268779,Whittier,Denver,2026,647712.0
268779,Whittier,Denver,2027,671088.0
268779,Whittier,Denver,2028,695747.0
268779,Whittier,Denver,2029,722279.0
268779,Whittier,Denver,2030,751726.0
268779,Whittier,Denver,2031,785632.0
268779,Whittier,Denver,2032,821028.0
268779,Whittier,Denver,2033,856711.0
268779,Whittier,Denver,2034,892434.0
268779,Whittier,Denver,2035,928156.0
273809,Gateway - Green Valley Ranch,Denver,2024,483702.0
273809,Gateway - Green Valley Ranch,Denver,2025,505026.0
273809,Gateway - Green Valley Ranch,Denver,2026,529234.0
273809,Gateway - Green Valley Ranch,Denver,2027,557456.0
273809,Gateway - Green Valley Ranch,Denver,2028,589501.0
273809,Gateway - Green Valley Ranch,Denver,2029,624079.0
273809,Gateway - Green Valley Ranch,Denver,2030,659587.0
273809,Gateway - Green Valley Ranch,Denver,2031,695310.0
273809,Gateway - Green Valley Ranch,Denver,2032,731033.0
273809,Gateway - Green Valley Ranch,Denver,2033,766756.0
273809,Gateway - Green Valley Ranch,Denver,2034,802478.0
273809,Gateway - Green Valley Ranch,Denver,2035,838201.0
273986,Highland,Denver,2024,608306.0
273986,Highland,Denver,2025,626214.0
273986,Highland,Denver,2026,645229.0
273986,Highland,Denver,2027,664866.0
273986,Highland,Denver,2028,686717.0
273986,Highland,Denver,2029,710516.0
273986,Highland,Denver,2030,736572.0
273986,Highland,Denver,2031,764657.0
273986,Highland,Denver,2032,795155.0
273986,Highland,Denver,2033,827740.0
273986,Highland,Denver,2034,862711.0
273986,Highland,Denver,2035,898398.0
275564,Central Park,Denver,2024,686802.0
275564,Central Park,Denver,2025,707630.0
275564,Central Park,Denver,2026,728566.0
275564,Central Park,Denver,2027,749733.0
275564,Central Park,Denver,2028,771473.0
275564,Central Park,Denver,2029,793378.0
275564,Central Park,Denver,2030,815600.0
275564,Central Park,Denver,2031,838338.0
275564,Central Park,Denver,2032,862192.0
275564,Central Park,Denver,2033,886687.0
275564,Central Park,Denver,2034,911307.0
275564,Central Park,Denver,2035,936485.0
276193,Auraria,Denver,2024,809644.0
276193,Auraria,Denver,2025,828734.0
276193,Auraria,Denver,2026,848229.0
276193,Auraria,Denver,2027,868181.0
276193,Auraria,Denver,2028,888608.0
276193,Auraria,Denver,2029,909651.0
276193,Auraria,Denver,2030,931323.0
276193,Auraria,Denver,2031,954317.0
276193,Auraria,Denver,2032,978306.0
276193,Auraria,Denver,2033,1004001.0
276193,Auraria,Denver,2034,1030994.0
276193,Auraria,Denver,2035,1059963.0
403152,Clayton,Denver,2024,486182.0
403152,Clayton,Denver,2025,507209.0
403152,Clayton,Denver,2026,531318.0
403152,Clayton,Denver,2027,557449.0
403152,Clayton,Denver,2028,584908.0
403152,Clayton,Denver,2029,614548.0
403152,Clayton,Denver,2030,647306.0
403152,Clayton,Denver,2031,681887.0
403152,Clayton,Denver,2032,717022.0
403152,Clayton,Denver,2033,752628.0
403152,Clayton,Denver,2034,788351.0
403152,Clayton,Denver,2035,824074.0
403153,Lincoln Park,Denver,2024,475917.0
403153,Lincoln Park,Denver,2025,495166.0
403153,Lincoln Park,Denver,2026,516764.0
403153,Lincoln Park,Denver,2027,539510.0
403153,Lincoln Park,Denver,2028,564845.0
403153,Lincoln Park,Denver,2029,591709.0
403153,Lincoln Park,Denver,2030,620596.0
403153,Lincoln Park,Denver,2031,651871.0
403153,Lincoln Park,Denver,2032,685395.0
403153,Lincoln Park,Denver,2033,719809.0
403153,Lincoln Park,Denver,2034,755243.0
403153,Lincoln Park,Denver,2035,790966.0
403509,College View - South Platte,Denver,2024,420817.0
403509,College View - South Platte,Denver,2025,439774.0
403509,College View - South Platte,Denver,2026,459206.0
403509,College View - South Platte,Denver,2027,480306.0
403509,College View - South Platte,Denver,2028,503491.0
403509,College View - South Platte,Denver,2029,528310.0
403509,College View - South Platte,Denver,2030,555219.0
403509,College View - South Platte,Denver,2031,584323.0
403509,College View - South Platte,Denver,2032,614829.0
403509,College View - South Platte,Denver,2033,647473.0
403509,College View - South Platte,Denver,2034,681929.0
403509,College View - South Platte,Denver,2035,717380.0
403510,Ruby Hill,Denver,2024,423567.0
403510,Ruby Hill,Denver,2025,446012.0
403510,Ruby Hill,Denver,2026,470129.0
403510,Ruby Hill,Denver,2027,496059.0
403510,Ruby Hill,Denver,2028,524012.0
403510,Ruby Hill,Denver,2029,554765.0
403510,Ruby Hill,Denver,2030,588773.0
403510,Ruby Hill,Denver,2031,623342.0
403510,Ruby Hill,Denver,2032,658513.0
403510,Ruby Hill,Denver,2033,693922.0
403510,Ruby Hill,Denver,2034,729630.0
403510,Ruby Hill,Denver,2035,765352.0
403511,Valverde,Denver,2024,397262.0
403511,Valverde,Denver,2025,418466.0
403511,Valverde,Denver,2026,442276.0
403511,Valverde,Denver,2027,467837.0
403511,Valverde,Denver,2028,495929.0
403511,Valverde,Denver,2029,527448.0
403511,Valverde,Denver,2030,560850.0
403511,Valverde,Denver,2031,595257.0
403511,Valverde,Denver,2032,630708.0
403511,Valverde,Denver,2033,666431.0
403511,Valverde,Denver,2034,702154.0
403511,Valverde,Denver,2035,737877.0
403512,Sloan Lake,Denver,2024,690595.0
403512,Sloan Lake,Denver,2025,711534.0
403512,Sloan Lake,Denver,2026,732762.0
403512,Sloan Lake,Denver,2027,755139.0
403512,Sloan Lake,Denver,2028,778758.0
403512,Sloan Lake,Denver,2029,803218.0
403512,Sloan Lake,Denver,2030,829320.0
403512,Sloan Lake,Denver,2031,857800.0
403512,Sloan Lake,Denver,2032,888424.0
403512,Sloan Lake,Denver,2033,921107.0
403512,Sloan Lake,Denver,2034,955678.0
403512,Sloan Lake,Denver,2035,990893.0
403513,Berkeley,Denver,2024,672408.0
403513,Berkeley,Denver,2025,695127.0
403513,Berkeley,Denver,2026,719133.0
403513,Berkeley,Denver,2027,744754.0
403513,Berkeley,Denver,2028,771824.0
403513,Berkeley,Denver,2029,800894.0
403513,Berkeley,Denver,2030,831800.0
403513,Berkeley,Denver,2031,864219.0
403513,Berkeley,Denver,2032,898142.0
403513,Berkeley,Denver,2033,932993.0
403513,Berkeley,Denver,2034,968711.0
403513,Berkeley,Denver,2035,1004434.0
403514,Sunnyside,Denver,2024,587625.0
403514,Sunnyside,Denver,2025,610204.0
403514,Sunnyside,Denver,2026,634891.0
403514,Sunnyside,Denver,2027,661680.0
403514,Sunnyside,Denver,2028,690983.0
403514,Sunnyside,Denver,2029,722367.0
403514,Sunnyside,Denver,2030,756146.0
403514,Sunnyside,Denver,2031,790699.0
403514,Sunnyside,Denver,2032,825776.0
403514,Sunnyside,Denver,2033,861263.0
403514,Sunnyside,Denver,2034,896986.0
403514,Sunnyside,Denver,2035,932709.0
403515,Rosedale,Denver,2024,657960.0
403515,Rosedale,Denver,2025,682087.0
403515,Rosedale,Denver,2026,707280.0
403515,Rosedale,Denver,2027,734089.0
403515,Rosedale,Denver,2028,762585.0
403515,Rosedale,Denver,2029,792568.0
403515,Rosedale,Denver,2030,825333.0
403515,Rosedale,Denver,2031,860515.0
403515,Rosedale,Denver,2032,895942.0
403515,Rosedale,Denver,2033,931501.0
403515,Rosedale,Denver,2034,967224.0
403515,Rosedale,Denver,2035,1002947.0
403516,Windsor,Denver,2024,275689.0
403516,Windsor,Denver,2025,292573.0
403516,Windsor,Denver,2026,310525.0
403516,Windsor,Denver,2027,329156.0
403516,Windsor,Denver,2028,348778.0
403516,Windsor,Denver,2029,370053.0
403516,Windsor,Denver,2030,392242.0
403516,Windsor,Denver,2031,415705.0
403516,Windsor,Denver,2032,440620.0
403516,Windsor,Denver,2033,466983.0
403516,Windsor,Denver,2034,495966.0
403516,Windsor,Denver,2035,526714.0
403517,Cheesman Park,Denver,2024,464630.0
403517,Cheesman Park,Denver,2025,482026.0
403517,Cheesman Park,Denver,2026,505674.0
403517,Cheesman Park,Denver,2027,531954.0
403517,Cheesman Park,Denver,2028,560750.0
403517,Cheesman Park,Denver,2029,591542.0
403517,Cheesman Park,Denver,2030,623488.0
403517,Cheesman Park,Denver,2031,657237.0
403517,Cheesman Park,Denver,2032,691985.0
403517,Cheesman Park,Denver,2033,727532.0
403517,Cheesman Park,Denver,2034,763255.0
403517,Cheesman Park,Denver,2035,798978.0
403518,Cole,Denver,2024,516173.0
403518,Cole,Denver,2025,535245.0
403518,Cole,Denver,2026,555210.0
403518,Cole,Denver,2027,576456.0
403518,Cole,Denver,2028,599320.0
403518,Cole,Denver,2029,624211.0
403518,Cole,Denver,2030,650728.0
403518,Cole,Denver,2031,678751.0
403518,Cole,Denver,2032,708046.0
403518,Cole,Denver,2033,739189.0
403518,Cole,Denver,2034,772694.0
403518,Cole,Denver,2035,807532.0
