,Neighborhood,Date,Price,Year,Month,TimeIndex,Month_sin,Month_cos
12308,Civic Center,2013-06-30,373769.4504554323,2013,6,162,1.2246467991473532e-16,-1.0
12309,Rosedale,2013-06-30,321095.55141032726,2013,6,162,1.2246467991473532e-16,-1.0
12310,Denver International Airport,2013-06-30,133244.5720223491,2013,6,162,1.2246467991473532e-16,-1.0
12311,Auraria,2013-06-30,508149.1706193709,2013,6,162,1.2246467991473532e-16,-1.0
12312,Gateway - Green Valley Ranch,2013-07-31,187496.13195913928,2013,7,163,-0.4999999999999998,-0.8660254037844388
12313,Montbello,2013-07-31,142421.75578159228,2013,7,163,-0.4999999999999998,-0.8660254037844388
12314,Central Park,2013-07-31,429635.5239799455,2013,7,163,-0.4999999999999998,-0.8660254037844388
12315,Hampden,2013-07-31,231332.8378321928,2013,7,163,-0.4999999999999998,-0.8660254037844388
12316,Five Points,2013-07-31,311028.44186748564,2013,7,163,-0.4999999999999998,-0.8660254037844388
12317,Westwood,2013-07-31,118860.33201979318,2013,7,163,-0.4999999999999998,-0.8660254037844388
12318,Hampden South,2013-07-31,247762.5255757102,2013,7,163,-0.4999999999999998,-0.8660254037844388
12319,Capitol Hill,2013-07-31,172781.7219155339,2013,7,163,-0.4999999999999998,-0.8660254037844388
12320,Virginia Village,2013-07-31,274377.6286262118,2013,7,163,-0.4999999999999998,-0.8660254037844388
12321,Washington Virginia Vale,2013-07-31,204860.7339288341,2013,7,163,-0.4999999999999998,-0.8660254037844388
12322,Windsor,2013-07-31,92362.53081380871,2013,7,163,-0.4999999999999998,-0.8660254037844388
12323,Mar Lee,2013-07-31,148588.7129632089,2013,7,163,-0.4999999999999998,-0.8660254037844388
12324,Harvey Park,2013-07-31,175996.4193517533,2013,7,163,-0.4999999999999998,-0.8660254037844388
12325,Speer,2013-07-31,273712.2173555186,2013,7,163,-0.4999999999999998,-0.8660254037844388
12326,North Park Hill,2013-07-31,293666.1741612632,2013,7,163,-0.4999999999999998,-0.8660254037844388
12327,Highland,2013-07-31,351520.43385347194,2013,7,163,-0.4999999999999998,-0.8660254037844388
12328,Congress Park,2013-07-31,396225.7020485927,2013,7,163,-0.4999999999999998,-0.8660254037844388
12329,East Colfax,2013-07-31,157095.31104397448,2013,7,163,-0.4999999999999998,-0.8660254037844388
12330,Lowry Field,2013-07-31,447978.1274577522,2013,7,163,-0.4999999999999998,-0.8660254037844388
12331,West Colfax,2013-07-31,245129.4887446762,2013,7,163,-0.4999999999999998,-0.8660254037844388
12332,Sunnyside,2013-07-31,280639.05999654066,2013,7,163,-0.4999999999999998,-0.8660254037844388
12333,Ruby Hill,2013-07-31,151071.45807184122,2013,7,163,-0.4999999999999998,-0.8660254037844388
12334,University,2013-07-31,312856.5595377436,2013,7,163,-0.4999999999999998,-0.8660254037844388
12336,West Highland,2013-07-31,383419.2896075346,2013,7,163,-0.4999999999999998,-0.8660254037844388
12337,South Park Hill,2013-07-31,445074.79474104726,2013,7,163,-0.4999999999999998,-0.8660254037844388
12338,Berkeley,2013-07-31,347650.11372438987,2013,7,163,-0.4999999999999998,-0.8660254037844388
12339,Northeast Park Hill,2013-07-31,180857.2154376638,2013,7,163,-0.4999999999999998,-0.8660254037844388
12340,Harvey Park South,2013-07-31,218149.8237251212,2013,7,163,-0.4999999999999998,-0.8660254037844388
12341,Cheesman Park,2013-07-31,225555.86172476667,2013,7,163,-0.4999999999999998,-0.8660254037844388
12342,Athmar Park,2013-07-31,151002.59539946823,2013,7,163,-0.4999999999999998,-0.8660254037844388
12343,Villa Park,2013-07-31,130020.61435671987,2013,7,163,-0.4999999999999998,-0.8660254037844388
12344,Fort Logan,2013-07-31,239551.6969232904,2013,7,163,-0.4999999999999998,-0.8660254037844388
12345,Hale,2013-07-31,294851.38942629873,2013,7,163,-0.4999999999999998,-0.8660254037844388
12346,Union Station,2013-07-31,442776.3961427898,2013,7,163,-0.4999999999999998,-0.8660254037844388
12347,College View - South Platte,2013-07-31,142688.9334835718,2013,7,163,-0.4999999999999998,-0.8660254037844388
12348,Bear Valley,2013-07-31,226369.87324392737,2013,7,163,-0.4999999999999998,-0.8660254037844388
12349,Sloan Lake,2013-07-31,369756.03785404406,2013,7,163,-0.4999999999999998,-0.8660254037844388
12350,University Park,2013-07-31,509083.8611120837,2013,7,163,-0.4999999999999998,-0.8660254037844388
12351,Hilltop,2013-07-31,647856.2441657624,2013,7,163,-0.4999999999999998,-0.8660254037844388
12352,Washington Park West,2013-07-31,442057.2885647152,2013,7,163,-0.4999999999999998,-0.8660254037844388
12353,Washington Park,2013-07-31,568996.5647830839,2013,7,163,-0.4999999999999998,-0.8660254037844388
12354,North Capitol Hill,2013-07-31,294126.3042045813,2013,7,163,-0.4999999999999998,-0.8660254037844388
12355,University Hills,2013-07-31,254057.00004416253,2013,7,163,-0.4999999999999998,-0.8660254037844388
12356,Cherry Creek,2013-07-31,601759.0785100659,2013,7,163,-0.4999999999999998,-0.8660254037844388
12357,Elyria Swansea,2013-07-31,105137.1471221908,2013,7,163,-0.4999999999999998,-0.8660254037844388
12358,Platt Park,2013-07-31,402947.1954891483,2013,7,163,-0.4999999999999998,-0.8660254037844388
12359,Lincoln Park,2013-07-31,206698.90053674052,2013,7,163,-0.4999999999999998,-0.8660254037844388
12360,Baker,2013-07-31,282271.7261840839,2013,7,163,-0.4999999999999998,-0.8660254037844388
12361,Montclair,2013-07-31,327850.6278935116,2013,7,163,-0.4999999999999998,-0.8660254037844388
12362,Southmoor Park,2013-07-31,350414.5127753473,2013,7,163,-0.4999999999999998,-0.8660254037844388
12363,Goldsmith,2013-07-31,217737.84612416232,2013,7,163,-0.4999999999999998,-0.8660254037844388
12364,Barnum,2013-07-31,131994.70627057084,2013,7,163,-0.4999999999999998,-0.8660254037844388
12365,City Park West,2013-07-31,326546.5683918688,2013,7,163,-0.4999999999999998,-0.8660254037844388
12366,Barnum West,2013-07-31,138306.97965996133,2013,7,163,-0.4999999999999998,-0.8660254037844388
12367,Whittier,2013-07-31,297344.96976877557,2013,7,163,-0.4999999999999998,-0.8660254037844388
12368,Regis,2013-07-31,245948.96136633508,2013,7,163,-0.4999999999999998,-0.8660254037844388
12369,Central Business District,2013-07-31,277167.0504247842,2013,7,163,-0.4999999999999998,-0.8660254037844388
12370,Cole,2013-07-31,208036.7241730904,2013,7,163,-0.4999999999999998,-0.8660254037844388
12371,Clayton,2013-07-31,179916.20377411894,2013,7,163,-0.4999999999999998,-0.8660254037844388
12372,Belcaro,2013-07-31,642704.731674926,2013,7,163,-0.4999999999999998,-0.8660254037844388
12373,Valverde,2013-07-31,130166.62309495948,2013,7,163,-0.4999999999999998,-0.8660254037844388
12374,Cory - Merrill,2013-07-31,456008.7627685574,2013,7,163,-0.4999999999999998,-0.8660254037844388
12375,Globeville,2013-07-31,106525.30834663734,2013,7,163,-0.4999999999999998,-0.8660254037844388
12376,Indian Creek,2013-07-31,174584.1795266712,2013,7,163,-0.4999999999999998,-0.8660254037844388
12377,Jefferson Park,2013-07-31,279310.828128166,2013,7,163,-0.4999999999999998,-0.8660254037844388
12378,City Park,2013-07-31,375147.49080459325,2013,7,163,-0.4999999999999998,-0.8660254037844388
12379,Chaffee Park,2013-07-31,175260.11709401794,2013,7,163,-0.4999999999999998,-0.8660254037844388
12380,Skyland,2013-07-31,243532.8973792085,2013,7,163,-0.4999999999999998,-0.8660254037844388
12381,Overland,2013-07-31,188351.96562262543,2013,7,163,-0.4999999999999998,-0.8660254037844388
12382,Wellshire,2013-07-31,502793.75529157306,2013,7,163,-0.4999999999999998,-0.8660254037844388
12383,Country Club,2013-07-31,783830.3849502326,2013,7,163,-0.4999999999999998,-0.8660254037844388
12384,Civic Center,2013-07-31,375993.8154980919,2013,7,163,-0.4999999999999998,-0.8660254037844388
12385,Rosedale,2013-07-31,323028.61487310217,2013,7,163,-0.4999999999999998,-0.8660254037844388
12386,Denver International Airport,2013-07-31,135064.23284120657,2013,7,163,-0.4999999999999998,-0.8660254037844388
12387,Auraria,2013-07-31,514929.4233029796,2013,7,163,-0.4999999999999998,-0.8660254037844388
12388,Gateway - Green Valley Ranch,2013-08-31,190201.34912567845,2013,8,164,-0.8660254037844384,-0.5000000000000004
12389,Montbello,2013-08-31,145178.54575390907,2013,8,164,-0.8660254037844384,-0.5000000000000004
12390,Central Park,2013-08-31,434430.95112265623,2013,8,164,-0.8660254037844384,-0.5000000000000004
12391,Hampden,2013-08-31,233568.7952673837,2013,8,164,-0.8660254037844384,-0.5000000000000004
12392,Five Points,2013-08-31,314997.1937927995,2013,8,164,-0.8660254037844384,-0.5000000000000004
12393,Westwood,2013-08-31,121161.63423115152,2013,8,164,-0.8660254037844384,-0.5000000000000004
12394,Hampden South,2013-08-31,249978.85389036525,2013,8,164,-0.8660254037844384,-0.5000000000000004
12395,Capitol Hill,2013-08-31,174766.75358647513,2013,8,164,-0.8660254037844384,-0.5000000000000004
12396,Virginia Village,2013-08-31,277514.9544680886,2013,8,164,-0.8660254037844384,-0.5000000000000004
12397,Washington Virginia Vale,2013-08-31,207009.60127809984,2013,8,164,-0.8660254037844384,-0.5000000000000004
12398,Windsor,2013-08-31,93863.04304397262,2013,8,164,-0.8660254037844384,-0.5000000000000004
12399,Mar Lee,2013-08-31,150364.2018481342,2013,8,164,-0.8660254037844384,-0.5000000000000004
12400,Harvey Park,2013-08-31,178173.67973342654,2013,8,164,-0.8660254037844384,-0.5000000000000004
12401,Speer,2013-08-31,275931.18117884285,2013,8,164,-0.8660254037844384,-0.5000000000000004
12402,North Park Hill,2013-08-31,297901.5149533714,2013,8,164,-0.8660254037844384,-0.5000000000000004
12403,Highland,2013-08-31,356532.02255670354,2013,8,164,-0.8660254037844384,-0.5000000000000004
12404,Congress Park,2013-08-31,399788.5616130119,2013,8,164,-0.8660254037844384,-0.5000000000000004
12405,East Colfax,2013-08-31,159222.60980236312,2013,8,164,-0.8660254037844384,-0.5000000000000004
12406,Lowry Field,2013-08-31,451512.702292344,2013,8,164,-0.8660254037844384,-0.5000000000000004
12407,West Colfax,2013-08-31,248820.64148783128,2013,8,164,-0.8660254037844384,-0.5000000000000004
12408,Sunnyside,2013-08-31,283930.1033076772,2013,8,164,-0.8660254037844384,-0.5000000000000004
12409,Ruby Hill,2013-08-31,153016.77407733217,2013,8,164,-0.8660254037844384,-0.5000000000000004
12410,University,2013-08-31,316455.6308734636,2013,8,164,-0.8660254037844384,-0.5000000000000004
12412,West Highland,2013-08-31,387454.6522460301,2013,8,164,-0.8660254037844384,-0.5000000000000004
12413,South Park Hill,2013-08-31,449263.5119686245,2013,8,164,-0.8660254037844384,-0.5000000000000004
12414,Berkeley,2013-08-31,351079.3521259436,2013,8,164,-0.8660254037844384,-0.5000000000000004
12415,Northeast Park Hill,2013-08-31,183414.7552841795,2013,8,164,-0.8660254037844384,-0.5000000000000004
12416,Harvey Park South,2013-08-31,220399.07729859737,2013,8,164,-0.8660254037844384,-0.5000000000000004
12417,Cheesman Park,2013-08-31,228333.39757818935,2013,8,164,-0.8660254037844384,-0.5000000000000004
12418,Athmar Park,2013-08-31,153431.0487288785,2013,8,164,-0.8660254037844384,-0.5000000000000004
12419,Villa Park,2013-08-31,131643.01279423927,2013,8,164,-0.8660254037844384,-0.5000000000000004
12420,Fort Logan,2013-08-31,241882.17028845535,2013,8,164,-0.8660254037844384,-0.5000000000000004
12421,Hale,2013-08-31,297233.2367611597,2013,8,164,-0.8660254037844384,-0.5000000000000004
12422,Union Station,2013-08-31,446603.847964144,2013,8,164,-0.8660254037844384,-0.5000000000000004
12423,College View - South Platte,2013-08-31,144598.27627485685,2013,8,164,-0.8660254037844384,-0.5000000000000004
12424,Bear Valley,2013-08-31,228657.5754388301,2013,8,164,-0.8660254037844384,-0.5000000000000004
12425,Sloan Lake,2013-08-31,373262.1049906717,2013,8,164,-0.8660254037844384,-0.5000000000000004
12426,University Park,2013-08-31,513102.96203419665,2013,8,164,-0.8660254037844384,-0.5000000000000004
12427,Hilltop,2013-08-31,654604.0489203733,2013,8,164,-0.8660254037844384,-0.5000000000000004
12428,Washington Park West,2013-08-31,446709.6275264966,2013,8,164,-0.8660254037844384,-0.5000000000000004
12429,Washington Park,2013-08-31,573398.5289843102,2013,8,164,-0.8660254037844384,-0.5000000000000004
12430,North Capitol Hill,2013-08-31,296782.590945881,2013,8,164,-0.8660254037844384,-0.5000000000000004
12431,University Hills,2013-08-31,256782.80037089364,2013,8,164,-0.8660254037844384,-0.5000000000000004
12432,Cherry Creek,2013-08-31,607367.0026681558,2013,8,164,-0.8660254037844384,-0.5000000000000004
12433,Elyria Swansea,2013-08-31,107109.35740738828,2013,8,164,-0.8660254037844384,-0.5000000000000004
12434,Platt Park,2013-08-31,406246.92747613735,2013,8,164,-0.8660254037844384,-0.5000000000000004
12435,Lincoln Park,2013-08-31,207765.43561837147,2013,8,164,-0.8660254037844384,-0.5000000000000004
12436,Baker,2013-08-31,285395.34478368715,2013,8,164,-0.8660254037844384,-0.5000000000000004
12437,Montclair,2013-08-31,330426.395614712,2013,8,164,-0.8660254037844384,-0.5000000000000004
12438,Southmoor Park,2013-08-31,353981.3976988502,2013,8,164,-0.8660254037844384,-0.5000000000000004
12439,Goldsmith,2013-08-31,220145.8101820952,2013,8,164,-0.8660254037844384,-0.5000000000000004
12440,Barnum,2013-08-31,133804.7642331391,2013,8,164,-0.8660254037844384,-0.5000000000000004
12441,City Park West,2013-08-31,330870.72516298684,2013,8,164,-0.8660254037844384,-0.5000000000000004
12442,Barnum West,2013-08-31,140542.90928528525,2013,8,164,-0.8660254037844384,-0.5000000000000004
12443,Whittier,2013-08-31,302722.83502250444,2013,8,164,-0.8660254037844384,-0.5000000000000004
12444,Regis,2013-08-31,248416.180317062,2013,8,164,-0.8660254037844384,-0.5000000000000004
12445,Central Business District,2013-08-31,280246.073063886,2013,8,164,-0.8660254037844384,-0.5000000000000004
12446,Cole,2013-08-31,212275.21453153505,2013,8,164,-0.8660254037844384,-0.5000000000000004
12447,Clayton,2013-08-31,183805.083997658,2013,8,164,-0.8660254037844384,-0.5000000000000004
12448,Belcaro,2013-08-31,650507.0711595868,2013,8,164,-0.8660254037844384,-0.5000000000000004
12449,Valverde,2013-08-31,131208.2147332352,2013,8,164,-0.8660254037844384,-0.5000000000000004
12450,Cory - Merrill,2013-08-31,460017.2804644859,2013,8,164,-0.8660254037844384,-0.5000000000000004
12451,Globeville,2013-08-31,109931.4757570394,2013,8,164,-0.8660254037844384,-0.5000000000000004
12452,Indian Creek,2013-08-31,176401.74766346955,2013,8,164,-0.8660254037844384,-0.5000000000000004
12453,Jefferson Park,2013-08-31,282898.9339529429,2013,8,164,-0.8660254037844384,-0.5000000000000004
12454,City Park,2013-08-31,378636.2474333588,2013,8,164,-0.8660254037844384,-0.5000000000000004
12455,Chaffee Park,2013-08-31,178256.7510645675,2013,8,164,-0.8660254037844384,-0.5000000000000004
12456,Skyland,2013-08-31,248258.5267461606,2013,8,164,-0.8660254037844384,-0.5000000000000004
12457,Overland,2013-08-31,191107.3601159563,2013,8,164,-0.8660254037844384,-0.5000000000000004
12458,Wellshire,2013-08-31,506003.99325742,2013,8,164,-0.8660254037844384,-0.5000000000000004
12459,Country Club,2013-08-31,788899.8422392029,2013,8,164,-0.8660254037844384,-0.5000000000000004
12460,Civic Center,2013-08-31,378674.0127881999,2013,8,164,-0.8660254037844384,-0.5000000000000004
12461,Rosedale,2013-08-31,325693.37808595225,2013,8,164,-0.8660254037844384,-0.5000000000000004
12462,Denver International Airport,2013-08-31,136729.74359846624,2013,8,164,-0.8660254037844384,-0.5000000000000004
12463,Auraria,2013-08-31,521225.2369337585,2013,8,164,-0.8660254037844384,-0.5000000000000004
12464,Gateway - Green Valley Ranch,2013-09-30,192979.69850780303,2013,9,165,-1.0,-1.8369701987210297e-16
12465,Montbello,2013-09-30,147686.53994779356,2013,9,165,-1.0,-1.8369701987210297e-16
12466,Central Park,2013-09-30,439441.6774731914,2013,9,165,-1.0,-1.8369701987210297e-16
12467,Hampden,2013-09-30,235904.53909940147,2013,9,165,-1.0,-1.8369701987210297e-16
12468,Five Points,2013-09-30,318325.0172054632,2013,9,165,-1.0,-1.8369701987210297e-16
12469,Westwood,2013-09-30,123361.2547175774,2013,9,165,-1.0,-1.8369701987210297e-16
12470,Hampden South,2013-09-30,252218.7339431568,2013,9,165,-1.0,-1.8369701987210297e-16
12471,Capitol Hill,2013-09-30,177111.70448065712,2013,9,165,-1.0,-1.8369701987210297e-16
12472,Virginia Village,2013-09-30,280791.86624188296,2013,9,165,-1.0,-1.8369701987210297e-16
12473,Washington Virginia Vale,2013-09-30,209488.6702032607,2013,9,165,-1.0,-1.8369701987210297e-16
12474,Windsor,2013-09-30,95494.13117585056,2013,9,165,-1.0,-1.8369701987210297e-16
12475,Mar Lee,2013-09-30,152314.96606942883,2013,9,165,-1.0,-1.8369701987210297e-16
12476,Harvey Park,2013-09-30,180554.67880166767,2013,9,165,-1.0,-1.8369701987210297e-16
12477,Speer,2013-09-30,278738.7162795553,2013,9,165,-1.0,-1.8369701987210297e-16
12478,North Park Hill,2013-09-30,301854.3201706067,2013,9,165,-1.0,-1.8369701987210297e-16
12479,Highland,2013-09-30,360699.32111702504,2013,9,165,-1.0,-1.8369701987210297e-16
12480,Congress Park,2013-09-30,403568.56110922294,2013,9,165,-1.0,-1.8369701987210297e-16
12481,East Colfax,2013-09-30,161827.59029233523,2013,9,165,-1.0,-1.8369701987210297e-16
12482,Lowry Field,2013-09-30,456046.4462460118,2013,9,165,-1.0,-1.8369701987210297e-16
12483,West Colfax,2013-09-30,251853.89412548175,2013,9,165,-1.0,-1.8369701987210297e-16
12484,Sunnyside,2013-09-30,286301.20120959036,2013,9,165,-1.0,-1.8369701987210297e-16
12485,Ruby Hill,2013-09-30,154895.02550096592,2013,9,165,-1.0,-1.8369701987210297e-16
12486,University,2013-09-30,320944.84061331284,2013,9,165,-1.0,-1.8369701987210297e-16
12488,West Highland,2013-09-30,391081.4306554292,2013,9,165,-1.0,-1.8369701987210297e-16
12489,South Park Hill,2013-09-30,454053.39397705,2013,9,165,-1.0,-1.8369701987210297e-16
12490,Berkeley,2013-09-30,354198.3677456228,2013,9,165,-1.0,-1.8369701987210297e-16
12491,Northeast Park Hill,2013-09-30,186290.50719617133,2013,9,165,-1.0,-1.8369701987210297e-16
12492,Harvey Park South,2013-09-30,222945.1548574276,2013,9,165,-1.0,-1.8369701987210297e-16
12493,Cheesman Park,2013-09-30,231383.1753366217,2013,9,165,-1.0,-1.8369701987210297e-16
12494,Athmar Park,2013-09-30,156070.26493983122,2013,9,165,-1.0,-1.8369701987210297e-16
12495,Villa Park,2013-09-30,133378.71603145415,2013,9,165,-1.0,-1.8369701987210297e-16
12496,Fort Logan,2013-09-30,244210.2786750912,2013,9,165,-1.0,-1.8369701987210297e-16
12497,Hale,2013-09-30,300266.3750737225,2013,9,165,-1.0,-1.8369701987210297e-16
12498,Union Station,2013-09-30,450032.2956415823,2013,9,165,-1.0,-1.8369701987210297e-16
12499,College View - South Platte,2013-09-30,146695.08434508232,2013,9,165,-1.0,-1.8369701987210297e-16
12500,Bear Valley,2013-09-30,231267.92633792115,2013,9,165,-1.0,-1.8369701987210297e-16
12501,Sloan Lake,2013-09-30,376723.32064245176,2013,9,165,-1.0,-1.8369701987210297e-16
12502,University Park,2013-09-30,517642.604411178,2013,9,165,-1.0,-1.8369701987210297e-16
12503,Hilltop,2013-09-30,661949.4791087749,2013,9,165,-1.0,-1.8369701987210297e-16
12504,Washington Park West,2013-09-30,450720.1016495316,2013,9,165,-1.0,-1.8369701987210297e-16
12505,Washington Park,2013-09-30,577658.4573465519,2013,9,165,-1.0,-1.8369701987210297e-16
12506,North Capitol Hill,2013-09-30,299483.2002427075,2013,9,165,-1.0,-1.8369701987210297e-16
12507,University Hills,2013-09-30,260069.92161545495,2013,9,165,-1.0,-1.8369701987210297e-16
12508,Cherry Creek,2013-09-30,612177.1638039538,2013,9,165,-1.0,-1.8369701987210297e-16
12509,Elyria Swansea,2013-09-30,109176.14114570184,2013,9,165,-1.0,-1.8369701987210297e-16
12510,Platt Park,2013-09-30,410070.84445369226,2013,9,165,-1.0,-1.8369701987210297e-16
12511,Lincoln Park,2013-09-30,209422.84848460407,2013,9,165,-1.0,-1.8369701987210297e-16
12512,Baker,2013-09-30,288411.9552878844,2013,9,165,-1.0,-1.8369701987210297e-16
12513,Montclair,2013-09-30,333844.20336290234,2013,9,165,-1.0,-1.8369701987210297e-16
12514,Southmoor Park,2013-09-30,356856.36053513695,2013,9,165,-1.0,-1.8369701987210297e-16
12515,Goldsmith,2013-09-30,222424.02270862684,2013,9,165,-1.0,-1.8369701987210297e-16
12516,Barnum,2013-09-30,135834.1054558596,2013,9,165,-1.0,-1.8369701987210297e-16
12517,City Park West,2013-09-30,334929.1330189566,2013,9,165,-1.0,-1.8369701987210297e-16
12518,Barnum West,2013-09-30,142777.84066011212,2013,9,165,-1.0,-1.8369701987210297e-16
12519,Whittier,2013-09-30,307366.0364447688,2013,9,165,-1.0,-1.8369701987210297e-16
12520,Regis,2013-09-30,250800.2881361132,2013,9,165,-1.0,-1.8369701987210297e-16
12521,Central Business District,2013-09-30,283188.4472237564,2013,9,165,-1.0,-1.8369701987210297e-16
12522,Cole,2013-09-30,215853.54106703715,2013,9,165,-1.0,-1.8369701987210297e-16
12523,Clayton,2013-09-30,187946.2384201052,2013,9,165,-1.0,-1.8369701987210297e-16
12524,Belcaro,2013-09-30,658350.2383710912,2013,9,165,-1.0,-1.8369701987210297e-16
12525,Valverde,2013-09-30,132769.91757821644,2013,9,165,-1.0,-1.8369701987210297e-16
12526,Cory - Merrill,2013-09-30,463636.8135725259,2013,9,165,-1.0,-1.8369701987210297e-16
12527,Globeville,2013-09-30,113564.951978901,2013,9,165,-1.0,-1.8369701987210297e-16
12528,Indian Creek,2013-09-30,178584.11938737403,2013,9,165,-1.0,-1.8369701987210297e-16
12529,Jefferson Park,2013-09-30,285709.28415537096,2013,9,165,-1.0,-1.8369701987210297e-16
12530,City Park,2013-09-30,382742.9934871462,2013,9,165,-1.0,-1.8369701987210297e-16
12531,Chaffee Park,2013-09-30,181219.5496337641,2013,9,165,-1.0,-1.8369701987210297e-16
12532,Skyland,2013-09-30,252708.55373160253,2013,9,165,-1.0,-1.8369701987210297e-16
12533,Overland,2013-09-30,195245.58707344823,2013,9,165,-1.0,-1.8369701987210297e-16
12534,Wellshire,2013-09-30,510976.89467164705,2013,9,165,-1.0,-1.8369701987210297e-16
12535,Country Club,2013-09-30,795668.4897175623,2013,9,165,-1.0,-1.8369701987210297e-16
12536,Civic Center,2013-09-30,380619.1510175176,2013,9,165,-1.0,-1.8369701987210297e-16
12537,Rosedale,2013-09-30,330522.9655926356,2013,9,165,-1.0,-1.8369701987210297e-16
12538,Denver International Airport,2013-09-30,138403.31938075254,2013,9,165,-1.0,-1.8369701987210297e-16
12539,Auraria,2013-09-30,524600.8937200721,2013,9,165,-1.0,-1.8369701987210297e-16
12540,Gateway - Green Valley Ranch,2013-10-31,195261.66863358897,2013,10,166,-0.8660254037844386,0.5000000000000001
12541,Montbello,2013-10-31,149908.92715861523,2013,10,166,-0.8660254037844386,0.5000000000000001
12542,Central Park,2013-10-31,444205.77586003114,2013,10,166,-0.8660254037844386,0.5000000000000001
12543,Hampden,2013-10-31,238157.4956776217,2013,10,166,-0.8660254037844386,0.5000000000000001
12544,Five Points,2013-10-31,321361.12217240734,2013,10,166,-0.8660254037844386,0.5000000000000001
12545,Westwood,2013-10-31,125370.90287259808,2013,10,166,-0.8660254037844386,0.5000000000000001
12546,Hampden South,2013-10-31,253954.8981149115,2013,10,166,-0.8660254037844386,0.5000000000000001
12547,Capitol Hill,2013-10-31,179475.1240702635,2013,10,166,-0.8660254037844386,0.5000000000000001
12548,Virginia Village,2013-10-31,283717.01781207597,2013,10,166,-0.8660254037844386,0.5000000000000001
12549,Washington Virginia Vale,2013-10-31,211971.1892986092,2013,10,166,-0.8660254037844386,0.5000000000000001
12550,Windsor,2013-10-31,97131.99351955614,2013,10,166,-0.8660254037844386,0.5000000000000001
12551,Mar Lee,2013-10-31,154077.64807685956,2013,10,166,-0.8660254037844386,0.5000000000000001
12552,Harvey Park,2013-10-31,182651.4506704063,2013,10,166,-0.8660254037844386,0.5000000000000001
12553,Speer,2013-10-31,281802.82850505086,2013,10,166,-0.8660254037844386,0.5000000000000001
12554,North Park Hill,2013-10-31,305982.73592480324,2013,10,166,-0.8660254037844386,0.5000000000000001
12555,Highland,2013-10-31,364350.2835709166,2013,10,166,-0.8660254037844386,0.5000000000000001
12556,Congress Park,2013-10-31,407313.66995262145,2013,10,166,-0.8660254037844386,0.5000000000000001
12557,East Colfax,2013-10-31,164332.36616386796,2013,10,166,-0.8660254037844386,0.5000000000000001
12558,Lowry Field,2013-10-31,460911.6896041257,2013,10,166,-0.8660254037844386,0.5000000000000001
12559,West Colfax,2013-10-31,254101.03015064145,2013,10,166,-0.8660254037844386,0.5000000000000001
12560,Sunnyside,2013-10-31,288676.1906895319,2013,10,166,-0.8660254037844386,0.5000000000000001
12561,Ruby Hill,2013-10-31,156813.6621628652,2013,10,166,-0.8660254037844386,0.5000000000000001
12562,University,2013-10-31,325808.3731941301,2013,10,166,-0.8660254037844386,0.5000000000000001
12564,West Highland,2013-10-31,394418.0341503772,2013,10,166,-0.8660254037844386,0.5000000000000001
12565,South Park Hill,2013-10-31,458976.41980690224,2013,10,166,-0.8660254037844386,0.5000000000000001
12566,Berkeley,2013-10-31,357234.3427976091,2013,10,166,-0.8660254037844386,0.5000000000000001
12567,Northeast Park Hill,2013-10-31,189353.38734623557,2013,10,166,-0.8660254037844386,0.5000000000000001
12568,Harvey Park South,2013-10-31,224968.27702406864,2013,10,166,-0.8660254037844386,0.5000000000000001
12569,Cheesman Park,2013-10-31,234452.08121811255,2013,10,166,-0.8660254037844386,0.5000000000000001
12570,Athmar Park,2013-10-31,158479.26351359594,2013,10,166,-0.8660254037844386,0.5000000000000001
12571,Villa Park,2013-10-31,135124.22420759677,2013,10,166,-0.8660254037844386,0.5000000000000001
12572,Fort Logan,2013-10-31,246423.0345905065,2013,10,166,-0.8660254037844386,0.5000000000000001
12573,Hale,2013-10-31,303911.7555094519,2013,10,166,-0.8660254037844386,0.5000000000000001
12574,Union Station,2013-10-31,453392.29858069465,2013,10,166,-0.8660254037844386,0.5000000000000001
12575,College View - South Platte,2013-10-31,148792.33996397935,2013,10,166,-0.8660254037844386,0.5000000000000001
12576,Bear Valley,2013-10-31,233634.209518098,2013,10,166,-0.8660254037844386,0.5000000000000001
12577,Sloan Lake,2013-10-31,379775.09542812454,2013,10,166,-0.8660254037844386,0.5000000000000001
12578,University Park,2013-10-31,522644.5078151224,2013,10,166,-0.8660254037844386,0.5000000000000001
12579,Hilltop,2013-10-31,669129.1435589712,2013,10,166,-0.8660254037844386,0.5000000000000001
12580,Washington Park West,2013-10-31,454493.21936118347,2013,10,166,-0.8660254037844386,0.5000000000000001
12581,Washington Park,2013-10-31,581471.8311116397,2013,10,166,-0.8660254037844386,0.5000000000000001
12582,North Capitol Hill,2013-10-31,302013.1142732434,2013,10,166,-0.8660254037844386,0.5000000000000001
12583,University Hills,2013-10-31,262979.32942497166,2013,10,166,-0.8660254037844386,0.5000000000000001
12584,Cherry Creek,2013-10-31,617291.2728885437,2013,10,166,-0.8660254037844386,0.5000000000000001
12585,Elyria Swansea,2013-10-31,111339.14753439365,2013,10,166,-0.8660254037844386,0.5000000000000001
12586,Platt Park,2013-10-31,414126.1589481756,2013,10,166,-0.8660254037844386,0.5000000000000001
12587,Lincoln Park,2013-10-31,211327.05644648176,2013,10,166,-0.8660254037844386,0.5000000000000001
