,RegionID,Neighborhood,City,Year,Quarter,Value
4007,268704,Northeast Park Hill,Denver,2017,1,324674.56
4008,268704,Northeast Park Hill,Denver,2017,2,333667.04
4009,268704,Northeast Park Hill,Denver,2017,3,338944.93
4010,268704,Northeast Park Hill,Denver,2017,4,344710.01
4011,268704,Northeast Park Hill,Denver,2018,1,355203.39
4012,268704,Northeast Park Hill,Denver,2018,2,363592.65
4013,268704,Northeast Park Hill,Denver,2018,3,367672.2
4014,268704,Northeast Park Hill,Denver,2018,4,369547.26
4015,268704,Northeast Park Hill,Denver,2019,1,373682.03
4016,268704,Northeast Park Hill,Denver,2019,2,377361.3
4017,268704,Northeast Park Hill,Denver,2019,3,378791.85
4018,268704,Northeast Park Hill,Denver,2019,4,379917.08
4019,268704,Northeast Park Hill,Denver,2020,1,386489.04
4020,268704,Northeast Park Hill,Denver,2020,2,393476.63
4021,268704,Northeast Park Hill,Denver,2020,3,393667.7
4022,268704,Northeast Park Hill,Denver,2020,4,406072.71
4023,268704,Northeast Park Hill,Denver,2021,1,423305.69
4024,268704,Northeast Park Hill,Denver,2021,2,448423.91
4025,268704,Northeast Park Hill,Denver,2021,3,461029.77
4026,268704,Northeast Park Hill,Denver,2021,4,458650.79
4027,268704,Northeast Park Hill,Denver,2022,1,476395.01
4028,268704,Northeast Park Hill,Denver,2022,2,507392.39
4029,268704,Northeast Park Hill,Denver,2022,3,507966.36
4030,268704,Northeast Park Hill,Denver,2022,4,495995.0
4031,268704,Northeast Park Hill,Denver,2023,1,487201.2
4032,268704,Northeast Park Hill,Denver,2023,2,482086.54
4033,268704,Northeast Park Hill,Denver,2023,3,486005.49
4034,268704,Northeast Park Hill,Denver,2023,4,487180.07
4035,268704,Northeast Park Hill,Denver,2024,1,484211.58
4036,268704,Northeast Park Hill,Denver,2024,2,483046.59
4037,268704,Northeast Park Hill,Denver,2024,3,478760.32
4038,268704,Northeast Park Hill,Denver,2024,4,477668.83
4039,268704,Northeast Park Hill,Denver,2025,1,478698.52
4040,268712,Overland,Denver,2000,1,147417.44
4041,268712,Overland,Denver,2000,2,153309.42
4042,268712,Overland,Denver,2000,3,160517.73
4043,268712,Overland,Denver,2000,4,162738.46
4044,268712,Overland,Denver,2001,1,166095.14
4045,268712,Overland,Denver,2001,2,168715.38
4046,268712,Overland,Denver,2001,3,168810.05
4047,268712,Overland,Denver,2001,4,171822.93
4048,268712,Overland,Denver,2002,1,176045.04
4049,268712,Overland,Denver,2002,2,178798.56
4050,268712,Overland,Denver,2002,3,183092.78
4051,268712,Overland,Denver,2002,4,183354.47
4052,268712,Overland,Denver,2003,1,184255.52
4053,268712,Overland,Denver,2003,2,183660.41
4054,268712,Overland,Denver,2003,3,182043.21
4055,268712,Overland,Denver,2003,4,184673.79
4056,268712,Overland,Denver,2004,1,184789.33
4057,268712,Overland,Denver,2004,2,184414.84
4058,268712,Overland,Denver,2004,3,184371.46
4059,268712,Overland,Denver,2004,4,185490.49
4060,268712,Overland,Denver,2005,1,188819.53
4061,268712,Overland,Denver,2005,2,190920.28
4062,268712,Overland,Denver,2005,3,192881.86
4063,268712,Overland,Denver,2005,4,193967.84
4064,268712,Overland,Denver,2006,1,194906.0
4065,268712,Overland,Denver,2006,2,196278.09
4066,268712,Overland,Denver,2006,3,197249.87
4067,268712,Overland,Denver,2006,4,197145.04
4068,268712,Overland,Denver,2007,1,195711.33
4069,268712,Overland,Denver,2007,2,194838.88
4070,268712,Overland,Denver,2007,3,194371.61
4071,268712,Overland,Denver,2007,4,191863.77
4072,268712,Overland,Denver,2008,1,186656.2
4073,268712,Overland,Denver,2008,2,183484.36
4074,268712,Overland,Denver,2008,3,181800.53
4075,268712,Overland,Denver,2008,4,180060.1
4076,268712,Overland,Denver,2009,1,175446.57
4077,268712,Overland,Denver,2009,2,171392.9
4078,268712,Overland,Denver,2009,3,174722.54
4079,268712,Overland,Denver,2009,4,168781.16
4080,268712,Overland,Denver,2010,1,172513.43
4081,268712,Overland,Denver,2010,2,175915.06
4082,268712,Overland,Denver,2010,3,171880.61
4083,268712,Overland,Denver,2010,4,169265.56
4084,268712,Overland,Denver,2011,1,169970.57
4085,268712,Overland,Denver,2011,2,166926.92
4086,268712,Overland,Denver,2011,3,155561.28
4087,268712,Overland,Denver,2011,4,152250.41
4088,268712,Overland,Denver,2012,1,156423.59
4089,268712,Overland,Denver,2012,2,158250.92
4090,268712,Overland,Denver,2012,3,165322.61
4091,268712,Overland,Denver,2012,4,174431.85
4092,268712,Overland,Denver,2013,1,177959.22
4093,268712,Overland,Denver,2013,2,183777.14
4094,268712,Overland,Denver,2013,3,191568.3
4095,268712,Overland,Denver,2013,4,202730.42
4096,268712,Overland,Denver,2014,1,207765.3
4097,268712,Overland,Denver,2014,2,212853.35
4098,268712,Overland,Denver,2014,3,219664.37
4099,268712,Overland,Denver,2014,4,232033.63
4100,268712,Overland,Denver,2015,1,243302.09
4101,268712,Overland,Denver,2015,2,256012.0
4102,268712,Overland,Denver,2015,3,265044.33
4103,268712,Overland,Denver,2015,4,275760.07
4104,268712,Overland,Denver,2016,1,283336.97
4105,268712,Overland,Denver,2016,2,295104.19
4106,268712,Overland,Denver,2016,3,304720.93
4107,268712,Overland,Denver,2016,4,314984.43
4108,268712,Overland,Denver,2017,1,324411.7
4109,268712,Overland,Denver,2017,2,337230.24
4110,268712,Overland,Denver,2017,3,346229.03
4111,268712,Overland,Denver,2017,4,356306.85
4112,268712,Overland,Denver,2018,1,360989.83
4113,268712,Overland,Denver,2018,2,368383.98
4114,268712,Overland,Denver,2018,3,376900.67
4115,268712,Overland,Denver,2018,4,382526.06
4116,268712,Overland,Denver,2019,1,385429.94
4117,268712,Overland,Denver,2019,2,390988.48
4118,268712,Overland,Denver,2019,3,397328.74
4119,268712,Overland,Denver,2019,4,402128.29
4120,268712,Overland,Denver,2020,1,412030.8
4121,268712,Overland,Denver,2020,2,425860.81
4122,268712,Overland,Denver,2020,3,423340.25
4123,268712,Overland,Denver,2020,4,433479.47
4124,268712,Overland,Denver,2021,1,445993.29
4125,268712,Overland,Denver,2021,2,468639.27
4126,268712,Overland,Denver,2021,3,484016.02
4127,268712,Overland,Denver,2021,4,492969.48
4128,268712,Overland,Denver,2022,1,511930.91
4129,268712,Overland,Denver,2022,2,538857.95
4130,268712,Overland,Denver,2022,3,540473.85
4131,268712,Overland,Denver,2022,4,531292.54
4132,268712,Overland,Denver,2023,1,525883.84
4133,268712,Overland,Denver,2023,2,525383.6
4134,268712,Overland,Denver,2023,3,527804.33
4135,268712,Overland,Denver,2023,4,527163.88
4136,268712,Overland,Denver,2024,1,526497.81
4137,268712,Overland,Denver,2024,2,525144.96
4138,268712,Overland,Denver,2024,3,517813.78
4139,268712,Overland,Denver,2024,4,514751.93
4140,268712,Overland,Denver,2025,1,513235.84
4141,268720,Platt Park,Denver,2000,1,236418.48
4142,268720,Platt Park,Denver,2000,2,245691.23
4143,268720,Platt Park,Denver,2000,3,255904.05
4144,268720,Platt Park,Denver,2000,4,264812.37
4145,268720,Platt Park,Denver,2001,1,274572.27
4146,268720,Platt Park,Denver,2001,2,284747.09
4147,268720,Platt Park,Denver,2001,3,292051.81
4148,268720,Platt Park,Denver,2001,4,297922.61
4149,268720,Platt Park,Denver,2002,1,301363.82
4150,268720,Platt Park,Denver,2002,2,302705.14
4151,268720,Platt Park,Denver,2002,3,302790.37
4152,268720,Platt Park,Denver,2002,4,304234.27
4153,268720,Platt Park,Denver,2003,1,305305.49
4154,268720,Platt Park,Denver,2003,2,305878.32
4155,268720,Platt Park,Denver,2003,3,305144.46
4156,268720,Platt Park,Denver,2003,4,307872.04
4157,268720,Platt Park,Denver,2004,1,310787.52
4158,268720,Platt Park,Denver,2004,2,313967.69
4159,268720,Platt Park,Denver,2004,3,314894.77
4160,268720,Platt Park,Denver,2004,4,318011.37
4161,268720,Platt Park,Denver,2005,1,324450.51
4162,268720,Platt Park,Denver,2005,2,329938.74
4163,268720,Platt Park,Denver,2005,3,338502.59
4164,268720,Platt Park,Denver,2005,4,344983.8
4165,268720,Platt Park,Denver,2006,1,349435.56
4166,268720,Platt Park,Denver,2006,2,354848.91
4167,268720,Platt Park,Denver,2006,3,358182.03
4168,268720,Platt Park,Denver,2006,4,359194.6
4169,268720,Platt Park,Denver,2007,1,358578.61
4170,268720,Platt Park,Denver,2007,2,361746.39
4171,268720,Platt Park,Denver,2007,3,365792.45
4172,268720,Platt Park,Denver,2007,4,365419.59
4173,268720,Platt Park,Denver,2008,1,361902.71
4174,268720,Platt Park,Denver,2008,2,357940.9
4175,268720,Platt Park,Denver,2008,3,352663.2
4176,268720,Platt Park,Denver,2008,4,350681.91
4177,268720,Platt Park,Denver,2009,1,346678.92
4178,268720,Platt Park,Denver,2009,2,350271.09
4179,268720,Platt Park,Denver,2009,3,357531.39
4180,268720,Platt Park,Denver,2009,4,357078.45
4181,268720,Platt Park,Denver,2010,1,363744.28
4182,268720,Platt Park,Denver,2010,2,363602.27
4183,268720,Platt Park,Denver,2010,3,354130.05
4184,268720,Platt Park,Denver,2010,4,346946.38
4185,268720,Platt Park,Denver,2011,1,348313.64
4186,268720,Platt Park,Denver,2011,2,347322.87
4187,268720,Platt Park,Denver,2011,3,342570.08
4188,268720,Platt Park,Denver,2011,4,344671.69
4189,268720,Platt Park,Denver,2012,1,347012.11
4190,268720,Platt Park,Denver,2012,2,349287.12
4191,268720,Platt Park,Denver,2012,3,359432.43
4192,268720,Platt Park,Denver,2012,4,376883.6
4193,268720,Platt Park,Denver,2013,1,388401.38
4194,268720,Platt Park,Denver,2013,2,396508.77
4195,268720,Platt Park,Denver,2013,3,406421.66
4196,268720,Platt Park,Denver,2013,4,417107.24
4197,268720,Platt Park,Denver,2014,1,425518.95
4198,268720,Platt Park,Denver,2014,2,430385.4
4199,268720,Platt Park,Denver,2014,3,435042.38
4200,268720,Platt Park,Denver,2014,4,446871.6
4201,268720,Platt Park,Denver,2015,1,464315.92
4202,268720,Platt Park,Denver,2015,2,479722.22
4203,268720,Platt Park,Denver,2015,3,492961.18
4204,268720,Platt Park,Denver,2015,4,507819.89
4205,268720,Platt Park,Denver,2016,1,517899.77
4206,268720,Platt Park,Denver,2016,2,523937.95
4207,268720,Platt Park,Denver,2016,3,531570.55
4208,268720,Platt Park,Denver,2016,4,542207.23
4209,268720,Platt Park,Denver,2017,1,554208.51
4210,268720,Platt Park,Denver,2017,2,565340.19
4211,268720,Platt Park,Denver,2017,3,571834.55
4212,268720,Platt Park,Denver,2017,4,576500.94
4213,268720,Platt Park,Denver,2018,1,585332.79
4214,268720,Platt Park,Denver,2018,2,599447.23
4215,268720,Platt Park,Denver,2018,3,610082.83
4216,268720,Platt Park,Denver,2018,4,617816.86
4217,268720,Platt Park,Denver,2019,1,627452.56
4218,268720,Platt Park,Denver,2019,2,640361.1
4219,268720,Platt Park,Denver,2019,3,647653.36
4220,268720,Platt Park,Denver,2019,4,651880.03
4221,268720,Platt Park,Denver,2020,1,663191.0
4222,268720,Platt Park,Denver,2020,2,680918.97
4223,268720,Platt Park,Denver,2020,3,677505.71
4224,268720,Platt Park,Denver,2020,4,692374.29
4225,268720,Platt Park,Denver,2021,1,712348.11
4226,268720,Platt Park,Denver,2021,2,749917.79
4227,268720,Platt Park,Denver,2021,3,780559.47
4228,268720,Platt Park,Denver,2021,4,790854.07
4229,268720,Platt Park,Denver,2022,1,819107.27
4230,268720,Platt Park,Denver,2022,2,873199.66
4231,268720,Platt Park,Denver,2022,3,875279.1
4232,268720,Platt Park,Denver,2022,4,848127.34
4233,268720,Platt Park,Denver,2023,1,832640.56
4234,268720,Platt Park,Denver,2023,2,831697.21
4235,268720,Platt Park,Denver,2023,3,835067.03
4236,268720,Platt Park,Denver,2023,4,837192.65
4237,268720,Platt Park,Denver,2024,1,830176.02
4238,268720,Platt Park,Denver,2024,2,834266.15
4239,268720,Platt Park,Denver,2024,3,831645.8
4240,268720,Platt Park,Denver,2024,4,830314.97
4241,268720,Platt Park,Denver,2025,1,831009.57
4242,268731,Regis,Denver,2000,1,147850.52
4243,268731,Regis,Denver,2000,2,153636.56
4244,268731,Regis,Denver,2000,3,160842.15
4245,268731,Regis,Denver,2000,4,165458.11
4246,268731,Regis,Denver,2001,1,170699.44
4247,268731,Regis,Denver,2001,2,176462.42
4248,268731,Regis,Denver,2001,3,180601.53
4249,268731,Regis,Denver,2001,4,184031.53
4250,268731,Regis,Denver,2002,1,186416.0
4251,268731,Regis,Denver,2002,2,187419.09
4252,268731,Regis,Denver,2002,3,187462.64
4253,268731,Regis,Denver,2002,4,189030.43
4254,268731,Regis,Denver,2003,1,191856.14
4255,268731,Regis,Denver,2003,2,191314.67
4256,268731,Regis,Denver,2003,3,190727.41
4257,268731,Regis,Denver,2003,4,193450.09
4258,268731,Regis,Denver,2004,1,194835.8
4259,268731,Regis,Denver,2004,2,196968.56
4260,268731,Regis,Denver,2004,3,199126.62
4261,268731,Regis,Denver,2004,4,198982.99
4262,268731,Regis,Denver,2005,1,201134.85
4263,268731,Regis,Denver,2005,2,203352.02
4264,268731,Regis,Denver,2005,3,205777.63
4265,268731,Regis,Denver,2005,4,208443.2
4266,268731,Regis,Denver,2006,1,209664.22
4267,268731,Regis,Denver,2006,2,212977.34
4268,268731,Regis,Denver,2006,3,213199.75
4269,268731,Regis,Denver,2006,4,213401.23
4270,268731,Regis,Denver,2007,1,212283.46
4271,268731,Regis,Denver,2007,2,212578.95
4272,268731,Regis,Denver,2007,3,216170.33
4273,268731,Regis,Denver,2007,4,212816.35
4274,268731,Regis,Denver,2008,1,208340.64
4275,268731,Regis,Denver,2008,2,203624.31
4276,268731,Regis,Denver,2008,3,200440.26
4277,268731,Regis,Denver,2008,4,199615.19
4278,268731,Regis,Denver,2009,1,198967.6
4279,268731,Regis,Denver,2009,2,205095.94
4280,268731,Regis,Denver,2009,3,210503.26
4281,268731,Regis,Denver,2009,4,210102.43
4282,268731,Regis,Denver,2010,1,211896.81
4283,268731,Regis,Denver,2010,2,211432.71
4284,268731,Regis,Denver,2010,3,205850.11
4285,268731,Regis,Denver,2010,4,201335.41
4286,268731,Regis,Denver,2011,1,198905.75
4287,268731,Regis,Denver,2011,2,200451.61
4288,268731,Regis,Denver,2011,3,200938.41
4289,268731,Regis,Denver,2011,4,203468.84
4290,268731,Regis,Denver,2012,1,208957.81
4291,268731,Regis,Denver,2012,2,211607.14
4292,268731,Regis,Denver,2012,3,220170.77
4293,268731,Regis,Denver,2012,4,229687.61
4294,268731,Regis,Denver,2013,1,235632.46
4295,268731,Regis,Denver,2013,2,240653.89
4296,268731,Regis,Denver,2013,3,248388.48
4297,268731,Regis,Denver,2013,4,254951.21
4298,268731,Regis,Denver,2014,1,258437.57
4299,268731,Regis,Denver,2014,2,263483.11
4300,268731,Regis,Denver,2014,3,273119.28
4301,268731,Regis,Denver,2014,4,285641.71
4302,268731,Regis,Denver,2015,1,299730.02
4303,268731,Regis,Denver,2015,2,312066.17
4304,268731,Regis,Denver,2015,3,325083.07
4305,268731,Regis,Denver,2015,4,336828.03
4306,268731,Regis,Denver,2016,1,345195.17
4307,268731,Regis,Denver,2016,2,355438.78
4308,268731,Regis,Denver,2016,3,363572.39
4309,268731,Regis,Denver,2016,4,371462.91
4310,268731,Regis,Denver,2017,1,381579.75
4311,268731,Regis,Denver,2017,2,391302.31
4312,268731,Regis,Denver,2017,3,395909.23
4313,268731,Regis,Denver,2017,4,401449.91
4314,268731,Regis,Denver,2018,1,411088.07
4315,268731,Regis,Denver,2018,2,422745.66
4316,268731,Regis,Denver,2018,3,429889.94
4317,268731,Regis,Denver,2018,4,433892.99
4318,268731,Regis,Denver,2019,1,439096.86
4319,268731,Regis,Denver,2019,2,442846.56
4320,268731,Regis,Denver,2019,3,442821.6
4321,268731,Regis,Denver,2019,4,446876.0
4322,268731,Regis,Denver,2020,1,457537.77
4323,268731,Regis,Denver,2020,2,471041.34
4324,268731,Regis,Denver,2020,3,468364.41
4325,268731,Regis,Denver,2020,4,480366.52
4326,268731,Regis,Denver,2021,1,494512.52
4327,268731,Regis,Denver,2021,2,522294.44
4328,268731,Regis,Denver,2021,3,542135.75
4329,268731,Regis,Denver,2021,4,547006.22
4330,268731,Regis,Denver,2022,1,569430.68
4331,268731,Regis,Denver,2022,2,606578.96
4332,268731,Regis,Denver,2022,3,610562.99
4333,268731,Regis,Denver,2022,4,595361.02
4334,268731,Regis,Denver,2023,1,588839.65
4335,268731,Regis,Denver,2023,2,588907.41
4336,268731,Regis,Denver,2023,3,593516.12
4337,268731,Regis,Denver,2023,4,596913.28
4338,268731,Regis,Denver,2024,1,597918.91
4339,268731,Regis,Denver,2024,2,597885.28
4340,268731,Regis,Denver,2024,3,594261.72
4341,268731,Regis,Denver,2024,4,592907.05
4342,268731,Regis,Denver,2025,1,594332.66
4343,268740,South Park Hill,Denver,2000,1,285520.89
4344,268740,South Park Hill,Denver,2000,2,297190.41
4345,268740,South Park Hill,Denver,2000,3,311314.59
4346,268740,South Park Hill,Denver,2000,4,322374.53
4347,268740,South Park Hill,Denver,2001,1,333317.85
4348,268740,South Park Hill,Denver,2001,2,343221.98
4349,268740,South Park Hill,Denver,2001,3,349656.18
4350,268740,South Park Hill,Denver,2001,4,356894.05
4351,268740,South Park Hill,Denver,2002,1,361940.49
4352,268740,South Park Hill,Denver,2002,2,365667.27
4353,268740,South Park Hill,Denver,2002,3,367685.81
4354,268740,South Park Hill,Denver,2002,4,368920.91
4355,268740,South Park Hill,Denver,2003,1,368937.55
4356,268740,South Park Hill,Denver,2003,2,367613.51
4357,268740,South Park Hill,Denver,2003,3,366822.35
4358,268740,South Park Hill,Denver,2003,4,367876.16
4359,268740,South Park Hill,Denver,2004,1,369430.65
4360,268740,South Park Hill,Denver,2004,2,373953.48
4361,268740,South Park Hill,Denver,2004,3,377621.68
4362,268740,South Park Hill,Denver,2004,4,382485.3
4363,268740,South Park Hill,Denver,2005,1,388104.81
4364,268740,South Park Hill,Denver,2005,2,392624.12
4365,268740,South Park Hill,Denver,2005,3,398588.2
4366,268740,South Park Hill,Denver,2005,4,402339.48
4367,268740,South Park Hill,Denver,2006,1,406173.96
4368,268740,South Park Hill,Denver,2006,2,414464.15
4369,268740,South Park Hill,Denver,2006,3,420264.36
4370,268740,South Park Hill,Denver,2006,4,422433.77
4371,268740,South Park Hill,Denver,2007,1,420179.39
4372,268740,South Park Hill,Denver,2007,2,422133.01
4373,268740,South Park Hill,Denver,2007,3,426800.18
4374,268740,South Park Hill,Denver,2007,4,424273.11
4375,268740,South Park Hill,Denver,2008,1,418456.83
4376,268740,South Park Hill,Denver,2008,2,415574.46
4377,268740,South Park Hill,Denver,2008,3,409946.72
4378,268740,South Park Hill,Denver,2008,4,406283.74
4379,268740,South Park Hill,Denver,2009,1,399843.54
4380,268740,South Park Hill,Denver,2009,2,400795.08
4381,268740,South Park Hill,Denver,2009,3,402020.5
4382,268740,South Park Hill,Denver,2009,4,396691.92
4383,268740,South Park Hill,Denver,2010,1,401466.77
4384,268740,South Park Hill,Denver,2010,2,401170.47
4385,268740,South Park Hill,Denver,2010,3,391928.43
4386,268740,South Park Hill,Denver,2010,4,386816.57
4387,268740,South Park Hill,Denver,2011,1,386376.27
4388,268740,South Park Hill,Denver,2011,2,384278.82
4389,268740,South Park Hill,Denver,2011,3,382193.24
4390,268740,South Park Hill,Denver,2011,4,387696.82
4391,268740,South Park Hill,Denver,2012,1,390940.88
4392,268740,South Park Hill,Denver,2012,2,389486.14
4393,268740,South Park Hill,Denver,2012,3,397974.52
4394,268740,South Park Hill,Denver,2012,4,414206.69
4395,268740,South Park Hill,Denver,2013,1,430360.06
4396,268740,South Park Hill,Denver,2013,2,437904.9
4397,268740,South Park Hill,Denver,2013,3,449463.9
4398,268740,South Park Hill,Denver,2013,4,463444.18
4399,268740,South Park Hill,Denver,2014,1,474183.29
4400,268740,South Park Hill,Denver,2014,2,475706.32
4401,268740,South Park Hill,Denver,2014,3,480057.21
4402,268740,South Park Hill,Denver,2014,4,493306.98
4403,268740,South Park Hill,Denver,2015,1,512660.57
4404,268740,South Park Hill,Denver,2015,2,525795.01
4405,268740,South Park Hill,Denver,2015,3,535664.61
4406,268740,South Park Hill,Denver,2015,4,549475.65
4407,268740,South Park Hill,Denver,2016,1,558712.56
4408,268740,South Park Hill,Denver,2016,2,567133.87
4409,268740,South Park Hill,Denver,2016,3,575671.67
4410,268740,South Park Hill,Denver,2016,4,582695.91
4411,268740,South Park Hill,Denver,2017,1,595842.08
4412,268740,South Park Hill,Denver,2017,2,610168.88
4413,268740,South Park Hill,Denver,2017,3,616977.71
4414,268740,South Park Hill,Denver,2017,4,625361.82
4415,268740,South Park Hill,Denver,2018,1,638882.04
4416,268740,South Park Hill,Denver,2018,2,654967.78
4417,268740,South Park Hill,Denver,2018,3,669431.26
4418,268740,South Park Hill,Denver,2018,4,677439.36
4419,268740,South Park Hill,Denver,2019,1,686128.47
4420,268740,South Park Hill,Denver,2019,2,697738.57
4421,268740,South Park Hill,Denver,2019,3,700992.21
4422,268740,South Park Hill,Denver,2019,4,702868.4
4423,268740,South Park Hill,Denver,2020,1,716293.3
4424,268740,South Park Hill,Denver,2020,2,735066.08
4425,268740,South Park Hill,Denver,2020,3,730546.94
4426,268740,South Park Hill,Denver,2020,4,746095.68
4427,268740,South Park Hill,Denver,2021,1,769416.12
4428,268740,South Park Hill,Denver,2021,2,815019.73
4429,268740,South Park Hill,Denver,2021,3,851759.07
4430,268740,South Park Hill,Denver,2021,4,867783.88
4431,268740,South Park Hill,Denver,2022,1,906860.21
4432,268740,South Park Hill,Denver,2022,2,969325.84
4433,268740,South Park Hill,Denver,2022,3,967217.86
4434,268740,South Park Hill,Denver,2022,4,936666.9
4435,268740,South Park Hill,Denver,2023,1,928271.94
4436,268740,South Park Hill,Denver,2023,2,926528.51
4437,268740,South Park Hill,Denver,2023,3,935789.3
4438,268740,South Park Hill,Denver,2023,4,940825.16
4439,268740,South Park Hill,Denver,2024,1,932207.42
4440,268740,South Park Hill,Denver,2024,2,932797.93
4441,268740,South Park Hill,Denver,2024,3,938437.17
4442,268740,South Park Hill,Denver,2024,4,940205.15
4443,268740,South Park Hill,Denver,2025,1,935146.13
4444,268742,Southmoor Park,Denver,2000,1,243518.35
4445,268742,Southmoor Park,Denver,2000,2,251784.57
4446,268742,Southmoor Park,Denver,2000,3,261182.21
4447,268742,Southmoor Park,Denver,2000,4,270830.66
4448,268742,Southmoor Park,Denver,2001,1,279543.64
4449,268742,Southmoor Park,Denver,2001,2,286298.72
4450,268742,Southmoor Park,Denver,2001,3,289781.91
4451,268742,Southmoor Park,Denver,2001,4,293634.93
4452,268742,Southmoor Park,Denver,2002,1,294099.3
4453,268742,Southmoor Park,Denver,2002,2,296124.32
4454,268742,Southmoor Park,Denver,2002,3,299785.41
4455,268742,Southmoor Park,Denver,2002,4,302120.66
4456,268742,Southmoor Park,Denver,2003,1,303176.83
4457,268742,Southmoor Park,Denver,2003,2,303907.64
4458,268742,Southmoor Park,Denver,2003,3,306119.61
4459,268742,Southmoor Park,Denver,2003,4,310107.63
4460,268742,Southmoor Park,Denver,2004,1,312276.64
4461,268742,Southmoor Park,Denver,2004,2,314432.42
4462,268742,Southmoor Park,Denver,2004,3,315647.7
4463,268742,Southmoor Park,Denver,2004,4,312297.9
4464,268742,Southmoor Park,Denver,2005,1,314925.47
4465,268742,Southmoor Park,Denver,2005,2,317332.39
4466,268742,Southmoor Park,Denver,2005,3,318372.7
4467,268742,Southmoor Park,Denver,2005,4,321429.33
4468,268742,Southmoor Park,Denver,2006,1,321908.15
4469,268742,Southmoor Park,Denver,2006,2,327560.68
4470,268742,Southmoor Park,Denver,2006,3,334040.58
4471,268742,Southmoor Park,Denver,2006,4,337206.51
4472,268742,Southmoor Park,Denver,2007,1,335179.13
4473,268742,Southmoor Park,Denver,2007,2,335931.48
4474,268742,Southmoor Park,Denver,2007,3,342136.74
4475,268742,Southmoor Park,Denver,2007,4,342776.18
4476,268742,Southmoor Park,Denver,2008,1,339381.43
4477,268742,Southmoor Park,Denver,2008,2,335312.95
4478,268742,Southmoor Park,Denver,2008,3,327844.79
4479,268742,Southmoor Park,Denver,2008,4,321822.01
4480,268742,Southmoor Park,Denver,2009,1,314127.15
4481,268742,Southmoor Park,Denver,2009,2,313582.47
4482,268742,Southmoor Park,Denver,2009,3,313584.81
4483,268742,Southmoor Park,Denver,2009,4,311543.28
4484,268742,Southmoor Park,Denver,2010,1,317347.5
4485,268742,Southmoor Park,Denver,2010,2,317635.64
4486,268742,Southmoor Park,Denver,2010,3,308279.06
4487,268742,Southmoor Park,Denver,2010,4,305357.98
4488,268742,Southmoor Park,Denver,2011,1,307388.73
4489,268742,Southmoor Park,Denver,2011,2,304754.55
4490,268742,Southmoor Park,Denver,2011,3,298303.43
4491,268742,Southmoor Park,Denver,2011,4,300599.48
4492,268742,Southmoor Park,Denver,2012,1,303371.26
4493,268742,Southmoor Park,Denver,2012,2,306649.77
4494,268742,Southmoor Park,Denver,2012,3,317658.65
4495,268742,Southmoor Park,Denver,2012,4,329743.19
4496,268742,Southmoor Park,Denver,2013,1,337385.73
4497,268742,Southmoor Park,Denver,2013,2,343185.07
4498,268742,Southmoor Park,Denver,2013,3,353750.76
4499,268742,Southmoor Park,Denver,2013,4,361991.48
4500,268742,Southmoor Park,Denver,2014,1,367170.27
4501,268742,Southmoor Park,Denver,2014,2,371047.11
4502,268742,Southmoor Park,Denver,2014,3,376796.63
4503,268742,Southmoor Park,Denver,2014,4,386604.79
4504,268742,Southmoor Park,Denver,2015,1,397336.68
4505,268742,Southmoor Park,Denver,2015,2,407599.46
4506,268742,Southmoor Park,Denver,2015,3,419306.2
4507,268742,Southmoor Park,Denver,2015,4,429051.22
4508,268742,Southmoor Park,Denver,2016,1,435543.98
4509,268742,Southmoor Park,Denver,2016,2,446648.16
4510,268742,Southmoor Park,Denver,2016,3,456156.83
4511,268742,Southmoor Park,Denver,2016,4,461925.7
4512,268742,Southmoor Park,Denver,2017,1,470421.73
4513,268742,Southmoor Park,Denver,2017,2,478324.91
4514,268742,Southmoor Park,Denver,2017,3,483350.22
4515,268742,Southmoor Park,Denver,2017,4,490673.97
4516,268742,Southmoor Park,Denver,2018,1,497954.04
4517,268742,Southmoor Park,Denver,2018,2,506260.74
4518,268742,Southmoor Park,Denver,2018,3,515184.19
4519,268742,Southmoor Park,Denver,2018,4,520435.38
4520,268742,Southmoor Park,Denver,2019,1,526882.06
4521,268742,Southmoor Park,Denver,2019,2,534723.66
4522,268742,Southmoor Park,Denver,2019,3,534429.27
4523,268742,Southmoor Park,Denver,2019,4,536906.37
4524,268742,Southmoor Park,Denver,2020,1,544905.49
4525,268742,Southmoor Park,Denver,2020,2,554487.55
4526,268742,Southmoor Park,Denver,2020,3,554158.93
4527,268742,Southmoor Park,Denver,2020,4,572298.77
4528,268742,Southmoor Park,Denver,2021,1,595507.41
4529,268742,Southmoor Park,Denver,2021,2,628003.65
4530,268742,Southmoor Park,Denver,2021,3,647140.15
4531,268742,Southmoor Park,Denver,2021,4,654430.95
4532,268742,Southmoor Park,Denver,2022,1,683332.14
4533,268742,Southmoor Park,Denver,2022,2,729852.58
4534,268742,Southmoor Park,Denver,2022,3,733832.44
4535,268742,Southmoor Park,Denver,2022,4,715695.33
4536,268742,Southmoor Park,Denver,2023,1,706516.86
4537,268742,Southmoor Park,Denver,2023,2,702224.65
4538,268742,Southmoor Park,Denver,2023,3,711172.42
4539,268742,Southmoor Park,Denver,2023,4,719007.29
4540,268742,Southmoor Park,Denver,2024,1,715887.05
4541,268742,Southmoor Park,Denver,2024,2,718339.16
4542,268742,Southmoor Park,Denver,2024,3,720831.46
